Deepsets Large Model 4-Bit QAT Model Prune Iter: 7, Test Accuracy: 0.591198383133867, Val Accuracy: 0.5921504687590986, Val Loss: 1.0371542763547832, Phi Sparsities: (tensor(0.3229, device='cuda:0'), tensor(0.8535, device='cuda:0')), Rho Sparsities: (tensor(0.7739, device='cuda:0'), tensor(0.8540, device='cuda:0'), tensor(0.6895, device='cuda:0'), tensor(0.8875, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 8, Test Accuracy: 0.5898906237615915, Val Accuracy: 0.5909891773631365, Val Loss: 1.043008576850502, Phi Sparsities: (tensor(0.4010, device='cuda:0'), tensor(0.8926, device='cuda:0')), Rho Sparsities: (tensor(0.8252, device='cuda:0'), tensor(0.8906, device='cuda:0'), tensor(0.7236, device='cuda:0'), tensor(0.9156, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 9, Test Accuracy: 0.584556550685583, Val Accuracy: 0.5860328921646105, Val Loss: 1.0519861907375103, Phi Sparsities: (tensor(0.4010, device='cuda:0'), tensor(0.9180, device='cuda:0')), Rho Sparsities: (tensor(0.8687, device='cuda:0'), tensor(0.9229, device='cuda:0'), tensor(0.7617, device='cuda:0'), tensor(0.9250, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 10, Test Accuracy: 0.5796782119362764, Val Accuracy: 0.5806057681909309, Val Loss: 1.068668162336155, Phi Sparsities: (tensor(0.4427, device='cuda:0'), tensor(0.9375, device='cuda:0')), Rho Sparsities: (tensor(0.8931, device='cuda:0'), tensor(0.9424, device='cuda:0'), tensor(0.8154, device='cuda:0'), tensor(0.9438, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 11, Test Accuracy: 0.5758817468494888, Val Accuracy: 0.5777541156799294, Val Loss: 1.0790802443108591, Phi Sparsities: (tensor(0.4844, device='cuda:0'), tensor(0.9482, device='cuda:0')), Rho Sparsities: (tensor(0.9185, device='cuda:0'), tensor(0.9556, device='cuda:0'), tensor(0.8564, device='cuda:0'), tensor(0.9531, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 12, Test Accuracy: 0.556697313148926, Val Accuracy: 0.5582633868780728, Val Loss: 1.1031600553162244, Phi Sparsities: (tensor(0.5365, device='cuda:0'), tensor(0.9561, device='cuda:0')), Rho Sparsities: (tensor(0.9336, device='cuda:0'), tensor(0.9668, device='cuda:0'), tensor(0.8965, device='cuda:0'), tensor(0.9563, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 13, Test Accuracy: 0.4895022588570976, Val Accuracy: 0.4900217118233772, Val Loss: 1.2101087801310482, Phi Sparsities: (tensor(0.5729, device='cuda:0'), tensor(0.9736, device='cuda:0')), Rho Sparsities: (tensor(0.9448, device='cuda:0'), tensor(0.9736, device='cuda:0'), tensor(0.9189, device='cuda:0'), tensor(0.9781, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 14, Test Accuracy: 0.47051993342315923, Val Accuracy: 0.4714709968305729, Val Loss: 1.235396290312008, Phi Sparsities: (tensor(0.6042, device='cuda:0'), tensor(0.9766, device='cuda:0')), Rho Sparsities: (tensor(0.9526, device='cuda:0'), tensor(0.9810, device='cuda:0'), tensor(0.9492, device='cuda:0'), tensor(0.9844, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 15, Test Accuracy: 0.3313228184195926, Val Accuracy: 0.3317017577426359, Val Loss: 1.4387659856251307, Phi Sparsities: (tensor(0.6354, device='cuda:0'), tensor(0.9824, device='cuda:0')), Rho Sparsities: (tensor(0.9614, device='cuda:0'), tensor(0.9873, device='cuda:0'), tensor(0.9648, device='cuda:0'), tensor(0.9844, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 16, Test Accuracy: 0.2962827930569866, Val Accuracy: 0.2967166066333364, Val Loss: 1.4589990044937653, Phi Sparsities: (tensor(0.6510, device='cuda:0'), tensor(0.9854, device='cuda:0')), Rho Sparsities: (tensor(0.9697, device='cuda:0'), tensor(0.9946, device='cuda:0'), tensor(0.9736, device='cuda:0'), tensor(0.9844, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 17, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094384031230902, Phi Sparsities: (tensor(0.6719, device='cuda:0'), tensor(0.9883, device='cuda:0')), Rho Sparsities: (tensor(0.9771, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9775, device='cuda:0'), tensor(0.9844, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 18, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094383374363386, Phi Sparsities: (tensor(0.6875, device='cuda:0'), tensor(0.9922, device='cuda:0')), Rho Sparsities: (tensor(0.9849, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9844, device='cuda:0'))
Deepsets Large Model 4-Bit QAT Model Prune Iter: 19, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.609439239210012, Phi Sparsities: (tensor(0.7083, device='cuda:0'), tensor(0.9932, device='cuda:0')), Rho Sparsities: (tensor(0.9927, device='cuda:0'), tensor(1., device='cuda:0'), tensor(0.9873, device='cuda:0'), tensor(0.9844, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 0, Test Accuracy: 0.6431679480066577, Val Accuracy: 0.645406826330369, Val Loss: 0.9311373440586791, Phi Sparsities: (tensor(0., device='cuda:0'), tensor(0., device='cuda:0')), Rho Sparsities: (tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 1, Test Accuracy: 0.6447491479749544, Val Accuracy: 0.647406643318831, Val Loss: 0.9260153328480364, Phi Sparsities: (tensor(0.1562, device='cuda:0'), tensor(0.2734, device='cuda:0')), Rho Sparsities: (tensor(0.1133, device='cuda:0'), tensor(0.2461, device='cuda:0'), tensor(0.1885, device='cuda:0'), tensor(0.1875, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 2, Test Accuracy: 0.644907664262503, Val Accuracy: 0.647368377269967, Val Loss: 0.9258761028854214, Phi Sparsities: (tensor(0.2292, device='cuda:0'), tensor(0.4492, device='cuda:0')), Rho Sparsities: (tensor(0.2383, device='cuda:0'), tensor(0.4434, device='cuda:0'), tensor(0.3398, device='cuda:0'), tensor(0.3563, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 3, Test Accuracy: 0.6428033605452961, Val Accuracy: 0.6448195256673682, Val Loss: 0.9319111056068317, Phi Sparsities: (tensor(0.2917, device='cuda:0'), tensor(0.5430, device='cuda:0')), Rho Sparsities: (tensor(0.3594, device='cuda:0'), tensor(0.5742, device='cuda:0'), tensor(0.4834, device='cuda:0'), tensor(0.4813, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 4, Test Accuracy: 0.6423872552904811, Val Accuracy: 0.6443802979760588, Val Loss: 0.9329008159994268, Phi Sparsities: (tensor(0.3333, device='cuda:0'), tensor(0.6406, device='cuda:0')), Rho Sparsities: (tensor(0.4922, device='cuda:0'), tensor(0.6797, device='cuda:0'), tensor(0.5811, device='cuda:0'), tensor(0.5906, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 5, Test Accuracy: 0.6401759530791788, Val Accuracy: 0.6423821447288518, Val Loss: 0.9371785740463101, Phi Sparsities: (tensor(0.3646, device='cuda:0'), tensor(0.7383, device='cuda:0')), Rho Sparsities: (tensor(0.5625, device='cuda:0'), tensor(0.7578, device='cuda:0'), tensor(0.6738, device='cuda:0'), tensor(0.6562, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 6, Test Accuracy: 0.6352143932789094, Val Accuracy: 0.6368185939722655, Val Loss: 0.9482198037257811, Phi Sparsities: (tensor(0.4375, device='cuda:0'), tensor(0.7930, device='cuda:0')), Rho Sparsities: (tensor(0.6328, device='cuda:0'), tensor(0.8164, device='cuda:0'), tensor(0.7471, device='cuda:0'), tensor(0.7125, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 7, Test Accuracy: 0.629103590393913, Val Accuracy: 0.6308524178319788, Val Loss: 0.9640526025473666, Phi Sparsities: (tensor(0.4896, device='cuda:0'), tensor(0.8438, device='cuda:0')), Rho Sparsities: (tensor(0.7148, device='cuda:0'), tensor(0.8613, device='cuda:0'), tensor(0.7979, device='cuda:0'), tensor(0.7594, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 8, Test Accuracy: 0.6200206071173813, Val Accuracy: 0.6220362529219455, Val Loss: 0.9863365738570284, Phi Sparsities: (tensor(0.6042, device='cuda:0'), tensor(0.8828, device='cuda:0')), Rho Sparsities: (tensor(0.7812, device='cuda:0'), tensor(0.8848, device='cuda:0'), tensor(0.8369, device='cuda:0'), tensor(0.8000, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 9, Test Accuracy: 0.613477847348815, Val Accuracy: 0.6152997645806124, Val Loss: 1.0021991766228968, Phi Sparsities: (tensor(0.6562, device='cuda:0'), tensor(0.9180, device='cuda:0')), Rho Sparsities: (tensor(0.8242, device='cuda:0'), tensor(0.9160, device='cuda:0'), tensor(0.8662, device='cuda:0'), tensor(0.8375, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 10, Test Accuracy: 0.57288975192201, Val Accuracy: 0.5745564049878963, Val Loss: 1.0956106364321547, Phi Sparsities: (tensor(0.6979, device='cuda:0'), tensor(0.9414, device='cuda:0')), Rho Sparsities: (tensor(0.8594, device='cuda:0'), tensor(0.9414, device='cuda:0'), tensor(0.8955, device='cuda:0'), tensor(0.8500, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 11, Test Accuracy: 0.5468217484346517, Val Accuracy: 0.547342589280515, Val Loss: 1.1529634959843693, Phi Sparsities: (tensor(0.7292, device='cuda:0'), tensor(0.9492, device='cuda:0')), Rho Sparsities: (tensor(0.8867, device='cuda:0'), tensor(0.9531, device='cuda:0'), tensor(0.9150, device='cuda:0'), tensor(0.8969, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 12, Test Accuracy: 0.533102163747325, Val Accuracy: 0.533939489730557, Val Loss: 1.1838919808264492, Phi Sparsities: (tensor(0.7500, device='cuda:0'), tensor(0.9570, device='cuda:0')), Rho Sparsities: (tensor(0.9219, device='cuda:0'), tensor(0.9590, device='cuda:0'), tensor(0.9346, device='cuda:0'), tensor(0.9156, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 13, Test Accuracy: 0.4031941031941032, Val Accuracy: 0.40224605069419606, Val Loss: 1.4217778168567994, Phi Sparsities: (tensor(0.8021, device='cuda:0'), tensor(0.9648, device='cuda:0')), Rho Sparsities: (tensor(0.9453, device='cuda:0'), tensor(0.9668, device='cuda:0'), tensor(0.9453, device='cuda:0'), tensor(0.9344, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 14, Test Accuracy: 0.2496829674249029, Val Accuracy: 0.2498357055510727, Val Loss: 1.6018802073537086, Phi Sparsities: (tensor(0.8333, device='cuda:0'), tensor(0.9727, device='cuda:0')), Rho Sparsities: (tensor(0.9688, device='cuda:0'), tensor(0.9746, device='cuda:0'), tensor(0.9570, device='cuda:0'), tensor(0.9344, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 15, Test Accuracy: 0.24994848220654672, Val Accuracy: 0.25012020530567086, Val Loss: 1.601614034094778, Phi Sparsities: (tensor(0.8750, device='cuda:0'), tensor(0.9805, device='cuda:0')), Rho Sparsities: (tensor(0.9727, device='cuda:0'), tensor(0.9805, device='cuda:0'), tensor(0.9639, device='cuda:0'), tensor(0.9500, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 16, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6096532944919302, Phi Sparsities: (tensor(0.8958, device='cuda:0'), tensor(0.9961, device='cuda:0')), Rho Sparsities: (tensor(0.9805, device='cuda:0'), tensor(0.9824, device='cuda:0'), tensor(0.9707, device='cuda:0'), tensor(0.9531, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 17, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094387112831583, Phi Sparsities: (tensor(0.9167, device='cuda:0'), tensor(0.9961, device='cuda:0')), Rho Sparsities: (tensor(0.9883, device='cuda:0'), tensor(0.9863, device='cuda:0'), tensor(0.9756, device='cuda:0'), tensor(0.9625, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 18, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094377851810584, Phi Sparsities: (tensor(0.9167, device='cuda:0'), tensor(0.9961, device='cuda:0')), Rho Sparsities: (tensor(0.9922, device='cuda:0'), tensor(0.9863, device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9656, device='cuda:0'))
Deepsets Medium Model 32-Bit QAT Model Prune Iter: 19, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094382904013809, Phi Sparsities: (tensor(0.9375, device='cuda:0'), tensor(1., device='cuda:0')), Rho Sparsities: (tensor(0.9961, device='cuda:0'), tensor(0.9883, device='cuda:0'), tensor(0.9863, device='cuda:0'), tensor(0.9719, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 0, Test Accuracy: 0.6419473725925339, Val Accuracy: 0.6439593714385539, Val Loss: 0.9363101749193101, Phi Sparsities: (tensor(0., device='cuda:0'), tensor(0., device='cuda:0')), Rho Sparsities: (tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 1, Test Accuracy: 0.6457993183799635, Val Accuracy: 0.6478525259751603, Val Loss: 0.9263418418209569, Phi Sparsities: (tensor(0.1562, device='cuda:0'), tensor(0.2266, device='cuda:0')), Rho Sparsities: (tensor(0.1484, device='cuda:0'), tensor(0.2305, device='cuda:0'), tensor(0.1846, device='cuda:0'), tensor(0.2344, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 2, Test Accuracy: 0.645862724894983, Val Accuracy: 0.6490271273011621, Val Loss: 0.9238141499409059, Phi Sparsities: (tensor(0.1979, device='cuda:0'), tensor(0.4219, device='cuda:0')), Rho Sparsities: (tensor(0.2734, device='cuda:0'), tensor(0.4219, device='cuda:0'), tensor(0.3516, device='cuda:0'), tensor(0.3563, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 3, Test Accuracy: 0.6457795038440199, Val Accuracy: 0.6481752917786225, Val Loss: 0.9253463595091891, Phi Sparsities: (tensor(0.2708, device='cuda:0'), tensor(0.5391, device='cuda:0')), Rho Sparsities: (tensor(0.3867, device='cuda:0'), tensor(0.5703, device='cuda:0'), tensor(0.4854, device='cuda:0'), tensor(0.4688, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 4, Test Accuracy: 0.6431402076563367, Val Accuracy: 0.6455432531132759, Val Loss: 0.9307156124082553, Phi Sparsities: (tensor(0.3125, device='cuda:0'), tensor(0.6367, device='cuda:0')), Rho Sparsities: (tensor(0.4961, device='cuda:0'), tensor(0.6973, device='cuda:0'), tensor(0.5879, device='cuda:0'), tensor(0.5469, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 5, Test Accuracy: 0.6362804153126734, Val Accuracy: 0.6386420543877016, Val Loss: 0.9472306885686862, Phi Sparsities: (tensor(0.3854, device='cuda:0'), tensor(0.7422, device='cuda:0')), Rho Sparsities: (tensor(0.5781, device='cuda:0'), tensor(0.7578, device='cuda:0'), tensor(0.6719, device='cuda:0'), tensor(0.6406, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 6, Test Accuracy: 0.6304430530236982, Val Accuracy: 0.6324496094367404, Val Loss: 0.9625561083255171, Phi Sparsities: (tensor(0.4688, device='cuda:0'), tensor(0.8125, device='cuda:0')), Rho Sparsities: (tensor(0.6641, device='cuda:0'), tensor(0.8145, device='cuda:0'), tensor(0.7314, device='cuda:0'), tensor(0.7156, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 7, Test Accuracy: 0.6274470951890306, Val Accuracy: 0.6299440151067706, Val Loss: 0.9686697324117025, Phi Sparsities: (tensor(0.4896, device='cuda:0'), tensor(0.8477, device='cuda:0')), Rho Sparsities: (tensor(0.7188, device='cuda:0'), tensor(0.8711, device='cuda:0'), tensor(0.7910, device='cuda:0'), tensor(0.7594, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 8, Test Accuracy: 0.6227193469128953, Val Accuracy: 0.6242922860636714, Val Loss: 0.98258188103332, Phi Sparsities: (tensor(0.5208, device='cuda:0'), tensor(0.8906, device='cuda:0')), Rho Sparsities: (tensor(0.7695, device='cuda:0'), tensor(0.9082, device='cuda:0'), tensor(0.8340, device='cuda:0'), tensor(0.8000, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 9, Test Accuracy: 0.6137869541095348, Val Accuracy: 0.6154727936711283, Val Loss: 1.002899293591376, Phi Sparsities: (tensor(0.5521, device='cuda:0'), tensor(0.9102, device='cuda:0')), Rho Sparsities: (tensor(0.8203, device='cuda:0'), tensor(0.9355, device='cuda:0'), tensor(0.8691, device='cuda:0'), tensor(0.8375, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 10, Test Accuracy: 0.5878140603947055, Val Accuracy: 0.5890792024024424, Val Loss: 1.044255218943771, Phi Sparsities: (tensor(0.6250, device='cuda:0'), tensor(0.9336, device='cuda:0')), Rho Sparsities: (tensor(0.8477, device='cuda:0'), tensor(0.9512, device='cuda:0'), tensor(0.8945, device='cuda:0'), tensor(0.8750, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 11, Test Accuracy: 0.5433304272013949, Val Accuracy: 0.5437189608272122, Val Loss: 1.132876683254631, Phi Sparsities: (tensor(0.6354, device='cuda:0'), tensor(0.9570, device='cuda:0')), Rho Sparsities: (tensor(0.8750, device='cuda:0'), tensor(0.9668, device='cuda:0'), tensor(0.9160, device='cuda:0'), tensor(0.9031, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 12, Test Accuracy: 0.46532456209875567, Val Accuracy: 0.46676094533778106, Val Loss: 1.287005328807701, Phi Sparsities: (tensor(0.6771, device='cuda:0'), tensor(0.9766, device='cuda:0')), Rho Sparsities: (tensor(0.9023, device='cuda:0'), tensor(0.9727, device='cuda:0'), tensor(0.9336, device='cuda:0'), tensor(0.9187, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 13, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6099654460439876, Phi Sparsities: (tensor(0.7188, device='cuda:0'), tensor(0.9844, device='cuda:0')), Rho Sparsities: (tensor(0.9219, device='cuda:0'), tensor(0.9805, device='cuda:0'), tensor(0.9502, device='cuda:0'), tensor(0.9250, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 14, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6112136597536049, Phi Sparsities: (tensor(0.7812, device='cuda:0'), tensor(0.9883, device='cuda:0')), Rho Sparsities: (tensor(0.9453, device='cuda:0'), tensor(0.9824, device='cuda:0'), tensor(0.9609, device='cuda:0'), tensor(0.9313, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 15, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.609437371597809, Phi Sparsities: (tensor(0.8438, device='cuda:0'), tensor(0.9922, device='cuda:0')), Rho Sparsities: (tensor(0.9727, device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9678, device='cuda:0'), tensor(0.9313, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 16, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6099130515338613, Phi Sparsities: (tensor(0.8958, device='cuda:0'), tensor(0.9922, device='cuda:0')), Rho Sparsities: (tensor(0.9727, device='cuda:0'), tensor(0.9883, device='cuda:0'), tensor(0.9756, device='cuda:0'), tensor(0.9375, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 17, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.609437963589519, Phi Sparsities: (tensor(0.9271, device='cuda:0'), tensor(0.9922, device='cuda:0')), Rho Sparsities: (tensor(0.9805, device='cuda:0'), tensor(0.9922, device='cuda:0'), tensor(0.9795, device='cuda:0'), tensor(0.9469, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 18, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6096008991708561, Phi Sparsities: (tensor(0.9375, device='cuda:0'), tensor(0.9961, device='cuda:0')), Rho Sparsities: (tensor(0.9883, device='cuda:0'), tensor(0.9922, device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9531, device='cuda:0'))
Deepsets Medium Model 16-Bit QAT Model Prune Iter: 19, Test Accuracy: 0.2, Val Accuracy: 0.2, Val Loss: 1.6094997675240446, Phi Sparsities: (tensor(0.9688, device='cuda:0'), tensor(0.9961, device='cuda:0')), Rho Sparsities: (tensor(0.9961, device='cuda:0'), tensor(0.9922, device='cuda:0'), tensor(0.9873, device='cuda:0'), tensor(0.9563, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 0, Test Accuracy: 0.640659427756202, Val Accuracy: 0.6431873954962524, Val Loss: 0.9353516876292066, Phi Sparsities: (tensor(0., device='cuda:0'), tensor(0., device='cuda:0')), Rho Sparsities: (tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'), tensor(0., device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 1, Test Accuracy: 0.642125703416026, Val Accuracy: 0.6444767949688465, Val Loss: 0.9301748401453706, Phi Sparsities: (tensor(0.1354, device='cuda:0'), tensor(0.1133, device='cuda:0')), Rho Sparsities: (tensor(0.1016, device='cuda:0'), tensor(0.2891, device='cuda:0'), tensor(0.2012, device='cuda:0'), tensor(0.2219, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 2, Test Accuracy: 0.6427597685662202, Val Accuracy: 0.6449126951776459, Val Loss: 0.9287409786464406, Phi Sparsities: (tensor(0.1667, device='cuda:0'), tensor(0.2578, device='cuda:0')), Rho Sparsities: (tensor(0.1914, device='cuda:0'), tensor(0.4590, device='cuda:0'), tensor(0.3828, device='cuda:0'), tensor(0.4031, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 3, Test Accuracy: 0.6425378457636522, Val Accuracy: 0.6452803819949922, Val Loss: 0.929708025082439, Phi Sparsities: (tensor(0.2292, device='cuda:0'), tensor(0.3594, device='cuda:0')), Rho Sparsities: (tensor(0.3047, device='cuda:0'), tensor(0.6035, device='cuda:0'), tensor(0.5205, device='cuda:0'), tensor(0.5250, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 4, Test Accuracy: 0.6427359911230879, Val Accuracy: 0.6447113824857958, Val Loss: 0.9319404594752253, Phi Sparsities: (tensor(0.2812, device='cuda:0'), tensor(0.4531, device='cuda:0')), Rho Sparsities: (tensor(0.3750, device='cuda:0'), tensor(0.7090, device='cuda:0'), tensor(0.6338, device='cuda:0'), tensor(0.6344, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 5, Test Accuracy: 0.6414520091939446, Val Accuracy: 0.6428430010564757, Val Loss: 0.9360091426745564, Phi Sparsities: (tensor(0.2812, device='cuda:0'), tensor(0.5195, device='cuda:0')), Rho Sparsities: (tensor(0.4531, device='cuda:0'), tensor(0.7812, device='cuda:0'), tensor(0.7334, device='cuda:0'), tensor(0.7156, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 6, Test Accuracy: 0.6395735911864944, Val Accuracy: 0.6413007129131277, Val Loss: 0.9419514062453289, Phi Sparsities: (tensor(0.3229, device='cuda:0'), tensor(0.5625, device='cuda:0')), Rho Sparsities: (tensor(0.5703, device='cuda:0'), tensor(0.8320, device='cuda:0'), tensor(0.8066, device='cuda:0'), tensor(0.7656, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 7, Test Accuracy: 0.6346873266228105, Val Accuracy: 0.6372910964886741, Val Loss: 0.9536822434185314, Phi Sparsities: (tensor(0.3646, device='cuda:0'), tensor(0.6406, device='cuda:0')), Rho Sparsities: (tensor(0.6289, device='cuda:0'), tensor(0.8848, device='cuda:0'), tensor(0.8535, device='cuda:0'), tensor(0.8125, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 8, Test Accuracy: 0.6285448204803044, Val Accuracy: 0.6299623162605752, Val Loss: 0.9698991240287314, Phi Sparsities: (tensor(0.3958, device='cuda:0'), tensor(0.7266, device='cuda:0')), Rho Sparsities: (tensor(0.6992, device='cuda:0'), tensor(0.9180, device='cuda:0'), tensor(0.8857, device='cuda:0'), tensor(0.8438, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 9, Test Accuracy: 0.6169612427676944, Val Accuracy: 0.6191213782432556, Val Loss: 0.9920293108946612, Phi Sparsities: (tensor(0.4792, device='cuda:0'), tensor(0.7695, device='cuda:0')), Rho Sparsities: (tensor(0.7891, device='cuda:0'), tensor(0.9414, device='cuda:0'), tensor(0.9102, device='cuda:0'), tensor(0.8562, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 10, Test Accuracy: 0.6111912499009273, Val Accuracy: 0.6126327873489115, Val Loss: 1.0077736896722496, Phi Sparsities: (tensor(0.5521, device='cuda:0'), tensor(0.8047, device='cuda:0')), Rho Sparsities: (tensor(0.8320, device='cuda:0'), tensor(0.9551, device='cuda:0'), tensor(0.9346, device='cuda:0'), tensor(0.8781, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 11, Test Accuracy: 0.60231037489102, Val Accuracy: 0.6040195988719834, Val Loss: 1.032721648410875, Phi Sparsities: (tensor(0.6250, device='cuda:0'), tensor(0.8633, device='cuda:0')), Rho Sparsities: (tensor(0.8633, device='cuda:0'), tensor(0.9648, device='cuda:0'), tensor(0.9463, device='cuda:0'), tensor(0.8969, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 12, Test Accuracy: 0.5272687643655386, Val Accuracy: 0.526703879012736, Val Loss: 1.1691731725420271, Phi Sparsities: (tensor(0.6667, device='cuda:0'), tensor(0.8906, device='cuda:0')), Rho Sparsities: (tensor(0.8867, device='cuda:0'), tensor(0.9844, device='cuda:0'), tensor(0.9541, device='cuda:0'), tensor(0.9187, device='cuda:0'))
Deepsets Medium Model 8-Bit QAT Model Prune Iter: 13, Test Accuracy: 0.3024728540857573, Val Accuracy: 0.3021770054321152, Val Loss: 1.4866546627615584, Phi Sparsities: (tensor(0.7188, device='cuda:0'), tensor(0.9102, device='cuda:0')), Rho Sparsities: (tensor(0.9023, device='cuda:0'), tensor(0.9902, device='cuda:0'), tensor(0.9668, device='cuda:0'), tensor(0.9313, device='cuda:0'))
